Tag,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),Molecular weight (g mol-1)
511,3887,442,395.0,398.0925373925149,8.86429911472522,63.1,6.700405328448291,341.2004
512,5251,442,396.0,429.0,9.84698208952422,63.1,4.082864172476414,336.78122
513,5255,442,398.0,435.0,4.257629838657652,63.1,4.589904467222157,332.36204
514,3890,442,398.0,430.0,3.094376125744583,63.1,3.358262026980185,397.86804
515,662,442,402.0,441.0,8.08305222903103,63.1,4.995931526180516,454.53568
516,3887,56,396.0,540.4337136414431,5.465988243503822,63.1,2.866232393332932,341.2004
517,5251,56,394.0,432.0,12.152953146004466,63.1,2.531750548801352,336.78122
518,5255,56,394.0,435.0,12.2,63.1,3.7018867527122494,332.36204
519,3890,56,398.0,436.0,10.3,63.1,2.891977042241221,397.86804
520,662,56,402.0,442.0,13.3,63.1,6.703810156286976,454.53568
521,3887,529,394.0,579.1862419197487,4.232511135480057,63.1,1.4792505559329023,341.2004
522,5251,529,398.0,430.0,2.924966111634917,63.1,1.4905274675332487,336.78122
523,5255,529,395.0,432.0,8.2,63.1,6.493300976326012,332.36204
524,3890,529,396.0,433.0,6.6,63.1,5.129268754124436,397.86804
525,662,529,402.0,440.0,9.0,63.1,5.910881230618839,454.53568
527,5251,70,397.0,431.0,7.484647635017772,63.1,5.331732541343301,336.78122
528,5255,70,395.0,431.0,8.031684082180064,63.1,5.802694109348375,332.36204
529,3890,70,397.0,432.0,3.4302604525158333,63.1,5.286515478687198,397.86804
530,662,70,401.0,441.0,9.449994340699847,63.1,2.4940968530606056,454.53568
531,6075,442,361.0,417.0,10.97510321573431,63.1,3.567664010953852,217.27034
532,6075,70,361.0,425.0,1.3766832846887525,63.1,1.196628183789333,217.27034
533,6075,610,357.0,428.0,11.07601144072375,63.1,3.628034536664416,217.27034
534,6035,442,338.0,432.0,7.884518373990329,63.1,3.950670418752621,217.27034
535,6035,70,338.0,438.0,2.658305547107833,63.1,5.505787108987234,217.27034
536,6035,610,336.0,445.0,5.766178858281964,63.1,2.001541030860213,217.27034
537,920,442,341.0,385.0,4.5101008148291655,63.1,2.0551717419934743,259.30722
538,920,70,339.0,386.0,5.660901812281332,63.1,6.244623819716195,259.30722
539,920,610,338.0,383.0,3.013912765351034,63.1,6.350891444442938,259.30722
540,907,442,336.0,389.0,12.790127307051716,63.1,4.510918554416032,259.30722
541,907,70,334.0,388.0,4.273060408374887,63.1,6.038359057097579,259.30722
542,907,610,334.0,387.0,2.829685299099772,63.1,2.3990653222563623,259.30722
543,3888,442,341.0,683.1437389050385,5.423839879411962,63.1,3.404853979870157,365.2224
544,3888,70,341.0,581.4129593602217,5.876228557393489,63.1,5.76657118655946,365.2224
545,3888,610,340.0,305.6612353051395,2.553881990313579,63.1,3.8067593235853048,365.2224
546,3885,442,336.0,374.0,12.236426623951392,63.1,1.524817055189129,365.2224
548,3885,610,334.0,303.49726011312066,11.208849461903426,63.1,2.947418233656417,365.2224
549,5256,442,341.0,388.0,5.660205512845719,63.1,4.7786094009633135,356.38404
550,5256,70,340.0,390.0,2.17314162007561,63.1,3.0418559442353006,356.38404
551,5256,610,340.0,388.0,2.7956020357539684,63.1,3.85860601416826,356.38404
552,5252,442,336.0,393.0,7.219083787396973,63.1,2.5246649672747723,356.38404
553,5252,70,336.0,393.0,3.979939259200548,63.1,6.337900586154263,356.38404
554,5252,610,334.0,392.0,6.856052923864066,63.1,2.380833998004454,356.38404
555,663,442,342.0,394.0,7.736625471718285,63.1,4.086377172708696,478.55768
556,663,70,342.0,395.0,2.268354817284182,63.1,2.3630737182434616,478.55768
557,663,610,340.0,395.0,2.5784334420469124,63.1,1.8647700034932728,478.55768
558,660,442,336.0,397.0,1.1281834944707647,63.1,4.710473978846956,478.55768
559,660,70,336.0,398.0,12.53186248952455,63.1,6.420935851569004,478.55768
560,660,610,336.0,399.0,6.570799375813013,63.1,1.1356595760109298,478.55768
562,6075,48,428.5069479268881,785.1600613736575,5.6,63.1,2.007260775658131,217.27034
563,920,529,436.83917943354095,568.9749701086541,6.9,63.1,5.811187792886063,259.30722
571,6481,842,330.0,419.0,0.4,63.1,4.437750563,366.37116
572,5152,842,344.0,426.0,2.5,63.1,4.650307523,426.42292
573,4588,842,352.0,438.0,2.6,63.1,4.643452676,486.47468
574,6478,842,346.0,430.0,1.4,63.1,4.562292864,366.37116
575,5147,842,362.0,434.0,1.4,63.1,4.698970004,426.42292
576,4587,842,372.0,446.0,1.8,63.1,4.598790507,486.47468
577,6015,842,318.0,404.0,1.4,63.1,4.222716471,261.27934
578,5153,842,336.0,409.0,2.4,63.1,4.294466226,291.30522
579,4589,842,342.0,422.0,2.8,63.1,4.36361198,321.3311
580,6478,819,346.0,424.0,3.8559675071846335,63.1,6.1110562159577695,366.37116
581,6478,529,342.0,426.0,1.5930519760706066,63.1,6.226769979711961,366.37116
582,6478,70,342.0,426.0,6.788375860631005,63.1,2.636525372022173,366.37116
583,6478,517,346.0,426.0,3.3407397679759936,63.1,4.013254827847695,366.37116
584,6478,715,346.0,430.0,12.645374044840858,63.1,5.655251748420501,366.37116
587,2368,842,616.0,642.0,12.5,63.1,3.1628218782299107,357.51526
588,2915,854,461.0,566.0,8.625,63.1,4.307496038,993.42496
589,2915,51,461.0,558.0,8.228,63.1,4.269512944,993.42496
590,2915,819,461.0,541.0,7.023,63.1,4.238046103,993.42496
597,2899,854,428.0,502.0,6.772273024960534,63.1,4.477121255,841.07688
598,2899,51,428.0,495.0,3.450029162522086,63.1,4.45484486,841.07688
599,2899,819,428.0,488.0,3.584777699353212,63.1,4.451786436,841.07688
600,2855,854,428.0,502.0,4.8016,63.1,4.419955748,897.1844
601,2855,51,428.0,495.0,3.663,63.1,4.397940009,897.1844
602,2855,819,428.0,488.0,2.521,63.1,4.397940009,897.1844
603,2821,854,428.0,502.0,4.82,63.1,4.51054501,953.29192
604,2821,51,428.0,495.0,2.537,63.1,4.51054501,953.29192
605,2821,819,428.0,488.0,3.549,63.1,4.485721426,953.29192
606,3917,48,358.0,427.0,1.54,63.1,2.6119522585806854,356.4238
607,3917,819,362.0,435.0,2.48,63.1,5.532314084654986,356.4238
608,3917,854,509.0,588.0,0.15,63.1,4.408974318328587,356.4238
609,3415,48,359.0,427.0,1.0,63.1,5.167315119020678,370.45068
610,3415,819,362.0,434.0,1.85,63.1,2.6911849093962936,370.45068
611,3415,854,509.0,588.0,0.1,63.1,1.3019043249198534,370.45068
612,3217,48,358.0,428.0,1.01,63.1,4.810415642273162,384.47756
613,3217,819,362.0,435.0,2.46,63.1,5.963450466636246,384.47756
614,3217,854,509.0,585.0,0.09,63.1,2.176830313178248,384.47756
615,3089,48,357.0,428.0,1.06,63.1,2.9050673546009715,398.50444
616,3089,819,361.0,435.0,2.99,63.1,2.948293159922597,398.50444
617,3089,854,509.0,585.0,0.6,63.1,5.216705011216156,398.50444
618,3918,48,358.0,427.0,2.19,63.1,4.018558902070378,432.52156
619,3918,819,364.0,435.0,2.13,63.1,4.121340592433572,432.52156
620,3918,854,511.0,586.0,0.13,63.1,1.13503699568615,432.52156
621,2318,854,314.0,452.0,3.5,63.1,5.353723938,228.29404
622,2152,854,321.0,473.0,2.3,63.1,5.286119503,242.32092
623,5060,854,332.0,503.0,1.1176,63.1,5.025555718,258.31992
624,2313,854,326.0,464.0,4.9,63.1,5.370235437,246.2841
625,2312,854,316.0,432.0,3.7,63.1,5.232487866,296.2911
626,2314,854,344.0,543.0,0.8336,63.1,5.016197354,243.30898
627,5599,48,560.0,580.0,3.21,63.1,4.58838010465786,444.67904
628,5599,819,561.0,586.0,0.82,63.1,1.460692198555897,444.67904
629,5599,842,555.0,583.0,8.957731749133199,63.1,4.673994668376201,444.67904
630,5599,70,547.0,580.0,9.26807161087415,63.1,5.338732516595199,444.67904
631,3221,48,404.0,511.0,5.13,63.1,4.36,691.8693
632,3221,819,412.0,548.0,5.64,63.1,4.34,691.8693
633,3221,51,409.0,602.0,0.93,63.1,4.36,691.8693
634,3221,529,407.0,598.0,0.85,63.1,4.35,691.8693
635,3221,854,410.0,613.0,0.38,63.1,4.36,691.8693
636,1420,842,608.0,741.0,1.04,63.1,4.792391689,633.76614
637,2689,842,611.0,732.0,1.32,63.1,4.908485019,717.92742
638,325,70,427.0,590.0,0.55,63.1,3.685562611,370.44744
639,323,70,427.0,589.0,0.52,63.1,3.691876823,369.46338
640,324,70,427.0,590.0,0.51,63.1,3.954965731,520.63108
641,3903,70,427.0,589.0,0.62,63.1,3.623042434,196.25228
642,6040,566,670.0,686.0,7.49,63.1,3.929418926,674.80996
643,5305,566,650.0,655.0,11.26,63.1,3.792391689,987.17348
645,6707,566,653.0,660.0,10.27,63.1,3.875061263,678.7462
646,6080,566,649.0,651.0,8.95,63.1,3.681241237,674.80996
647,5306,566,647.0,648.0,12.38,63.1,3.579783597,987.17348
649,6729,566,647.0,649.0,11.64,63.1,3.591064607,678.7462
650,290,566,661.0,665.0,2.09,63.1,3.51851394,638.86268
651,291,566,662.0,664.0,1.96,63.1,3.380211242,642.81492
652,3942,324,665.0,696.0,4.42,63.1,2.015261573289753,455.23686
653,3942,836,676.0,712.0,3.62,63.1,1.410517917774813,455.23686
654,3942,442,675.0,728.0,0.57,63.1,5.345124590972813,455.23686
655,3942,819,683.0,746.0,0.26,63.1,3.397352317935912,455.23686
656,3942,56,678.0,756.0,8.467441131071528,63.1,1.848613125108644,455.23686
657,3942,529,677.0,755.0,7.300102418494585,63.1,4.018524916850238,455.23686
658,3942,517,678.0,750.0,7.612993079455768,63.1,2.6438857709373185,455.23686
659,3942,439,679.0,745.0,8.871119547139884,63.1,5.174546917105715,455.23686
660,3942,70,674.0,772.0,6.456622268569436,63.1,2.631689851387807,455.23686
661,3942,715,697.0,800.0,5.290652087634041,63.1,2.273565955598051,455.23686
662,2837,70,368.0,432.0,2.507006671114553,63.1,3.009188258276975,380.57384
663,2837,854,368.0,415.0,6.514369278808097,63.1,4.116410564759776,380.57384
664,2837,715,369.0,415.0,5.5,63.1,1.2664457985926694,380.57384
665,2837,529,361.0,415.0,2.029356576713469,63.1,2.4789716301155487,380.57384
666,2837,324,336.0,396.0,12.323787252330384,63.1,2.64010948593146,380.57384
667,2837,51,361.0,417.0,4.355597945628884,63.1,3.0154273051553027,380.57384
668,2837,517,368.0,426.0,6.1107630582159,63.1,1.138719240301545,380.57384
669,2837,1018,368.0,457.0,9.72224073352955,63.1,5.731166233876492,380.57384
670,2839,70,385.0,485.0,2.4173574685720234,63.1,5.399801548333452,383.57378
671,2839,854,386.0,469.0,4.5,63.1,5.393789894484995,383.57378
672,2839,715,392.0,494.0,2.1615723662360766,63.1,1.6636099046276174,383.57378
673,2839,529,380.0,450.0,3.7197289942192953,63.1,4.805899990465385,383.57378
674,2839,324,369.0,415.0,5.3796820081238215,63.1,2.421992808982597,383.57378
675,2839,51,381.0,448.0,11.30698272852877,63.1,4.6218559872388205,383.57378
676,2839,517,390.0,521.0,12.39062070157454,63.1,1.7192401803111943,383.57378
677,2839,1018,390.0,504.0,7.99411484139771,63.1,2.861518791044464,383.57378
678,2838,70,477.0,613.0,5.518305656850574,63.1,5.875019282009758,431.62178
679,2838,854,487.0,578.0,9.273214458491148,63.1,3.491622581113784,431.62178
680,2838,715,487.0,631.0,2.2,63.1,1.6795111309446953,431.62178
681,2838,529,469.0,571.0,1.0952328635634792,63.1,4.751592634391463,431.62178
682,2838,324,432.0,653.0,9.022745442044894,63.1,6.0946098440155545,431.62178
683,2838,51,476.0,576.0,3.615217890808464,63.1,4.724880594833236,431.62178
684,2838,517,487.0,610.0,4.83920943130469,63.1,1.5015786309760593,431.62178
685,2838,1018,476.0,674.0,10.361717090275588,63.1,2.1151044160268384,431.62178
686,3241,610,479.0,579.0,5.42059705034324,63.1,4.740362689,267.39462
687,3241,517,484.0,576.0,13.008429853646083,63.1,4.740362689,267.39462
688,3241,466,487.0,576.0,10.12695466272305,63.1,4.755874856,267.39462
689,3241,439,490.0,576.0,11.207195821382074,63.1,4.799340549,267.39462
690,3241,201,485.0,571.0,11.963279334242626,63.1,4.73239376,267.39462
691,3241,715,476.0,589.0,6.753041881386293,63.1,4.681241237,267.39462
692,3241,854,513.0,560.0,11.738707790960888,63.1,4.73239376,267.39462
693,3241,842,496.0,560.0,12.141645185341249,63.1,4.77815125,267.39462
694,3241,56,463.0,557.0,12.40475868418982,63.1,4.698970004,267.39462
695,3241,1321,477.0,552.0,13.28858776985393,63.1,4.799340549,267.39462
706,3992,610,498.0,618.0,0.04,63.1,4.397940009,790.08858
707,3992,517,498.0,613.0,0.06,63.1,4.447158031,790.08858
708,3992,466,495.0,611.0,3.6428555509855327,63.1,4.431363764,790.08858
709,3992,439,491.0,608.0,7.761039310298218,63.1,4.431363764,790.08858
710,3992,201,490.0,607.0,13.848584731383871,63.1,4.397940009,790.08858
711,3992,374,489.0,595.0,0.64,63.1,4.414973348,790.08858
712,3992,715,491.0,627.0,3.1902199590977265,63.1,4.477121255,790.08858
713,3992,854,500.0,600.0,0.32,63.1,4.51851394,790.08858
714,3992,842,500.0,580.0,0.64,63.1,4.462397998,790.08858
715,3992,56,480.0,580.0,2.520736483467499,63.1,4.477121255,790.08858
730,2815,566,523.0,536.0,4.1,63.1,4.942652812,726.99852
731,6115,566,523.0,537.0,4.1,63.1,2.3307453800252294,757.0284
732,2781,566,525.0,535.0,3.8,63.1,4.935003151,895.32108
733,6051,566,537.0,537.0,3.8,63.1,3.475525175264472,572.5788
734,6307,566,525.0,534.0,4.0,63.1,4.954994635,611.43904
735,6308,566,522.0,534.0,3.9,63.1,4.604657972,574.54692
736,2816,566,522.0,535.0,3.0,63.1,4.944018519,558.67596
737,6116,566,523.0,534.0,2.7,63.1,4.672467313,573.6909
738,2782,566,523.0,531.0,3.0,63.1,4.900913068,642.83724
739,6053,566,524.0,534.0,2.9,63.1,4.945468585,481.4661
740,6430,566,526.0,536.0,3.1,63.1,4.947874655,500.89622
741,6431,566,522.0,530.0,2.8,63.1,4.610926193,482.45016
742,6114,566,525.0,534.0,2.7,63.1,4.734959761,665.78766
743,6052,566,525.0,537.0,3.1,63.1,4.720737977,573.56286
744,1769,450,691.2473570127576,671.2140394506717,3.75,63.1,1.8364492673207589,255.31598
745,1769,265,454.143970141574,747.0855477378738,4.26,63.1,6.207883188120028,255.31598
754,1771,1018,520.0,570.0,0.038,63.1,4.812913357,369.35198
755,6180,1018,519.0,570.0,0.1,63.1,4.812913357,423.32216
756,5620,854,431.0,452.0,2.79,63.1,4.60498163,322.11722
757,5109,854,443.0,469.0,2.61,63.1,4.615739689,352.1431
758,5108,854,445.0,472.0,2.53,63.1,4.597695186,386.58816
759,4894,854,446.0,493.0,1.49,63.1,4.624797579,352.1431
760,4035,854,514.0,489.5898181627188,3.1449922295841457,63.1,4.676876432,365.18592
761,5161,854,457.0,566.0,1.69,63.1,4.611723308,402.20298
762,5107,854,465.0,500.0,1.33,63.1,4.601951404,452.26286
763,5621,854,401.0,420.0,0.94,63.1,4.588047497,296.07934
764,4848,854,467.0,515.0,0.24,63.1,4.59747579,354.15898
765,5154,854,479.0,564.0,1.6,63.1,4.60368555,404.21886
766,5619,854,398.0,443.0,0.1,63.1,4.731991449,298.09522
767,4854,854,444.0,506.0,11.757228911491358,63.1,4.627468272,328.1211
768,5155,854,456.0,566.0,2.53,63.1,4.702516697,378.18098
769,6249,715,545.0,614.0,0.17,63.1,1.170508564748994,296.36952
770,6249,56,536.0,590.0,12.38,63.1,4.08170727,296.36952
771,6249,566,543.0,607.0,6.9,63.1,5.973429873300531,296.36952
772,6249,1321,544.0,598.0,12.2,63.1,4.13481437,296.36952
773,6249,610,538.0,624.0,0.68,63.1,5.191021667911489,296.36952
774,6246,715,553.0,624.0,0.17,63.1,4.171141151,493.38764
775,6246,56,526.0,576.0,12.01,63.1,4.316599302,493.38764
776,6248,715,553.0,629.0,0.16,63.1,4.032215703,456.49552
777,6248,56,530.0,587.0,7.818015674843203,63.1,6.034580759845193,456.49552
778,6248,566,551.0,613.0,4.85,63.1,2.401229763885744,456.49552
779,6248,1018,546.0,644.0,0.13,63.1,4.056523724,456.49552
780,6248,610,553.0,629.0,0.99,63.1,4.059184618,456.49552
781,1205,715,546.0,618.0,0.07,63.1,4.236033147,566.74244
782,1205,56,538.0,589.0,12.41,63.1,4.284430734,566.74244
783,1205,566,543.0,604.0,8.33,63.1,3.0705661503464468,566.74244
784,849,715,544.0,625.0,0.06,63.1,4.174641193,534.65692
785,849,566,542.0,604.0,8.17,63.1,5.223048250284185,534.65692
786,6247,715,546.0,627.0,0.12,63.1,4.129367596,606.72292
787,6247,56,534.0,588.0,6.06,63.1,4.185542155,606.72292
788,6247,610,536.0,618.0,0.13,63.1,4.517820746631152,606.72292
789,6247,566,542.0,604.0,11.471051509029284,63.1,6.558282431580763,606.72292
790,3099,854,339.0,441.0,1.76,63.1,4.43,496.61232
791,3097,854,340.0,445.0,1.74,63.1,4.42,546.6722
792,3101,854,340.0,444.0,1.65,63.1,4.5,502.64044
793,3100,854,363.0,446.0,1.84,63.1,1.43,494.59644
794,3098,854,363.0,448.0,1.78,63.1,4.41,544.65632
795,3102,854,363.0,448.0,1.76,63.1,4.36,500.62456
796,3096,854,331.0,407.0,0.99,63.1,4.71,566.70696
797,3094,854,352.0,445.0,1.56,63.1,4.57,770.97824
798,3095,854,366.0,451.0,1.64,63.1,4.67,766.94648
799,4007,258,386.0,430.0,0.471,63.1,4.051550767621217,363.46274
800,4007,819,393.0,436.0,0.306,63.1,4.557507202,363.46274
801,4007,56,389.0,436.0,0.484,63.1,4.530199698,363.46274
802,4007,531,386.0,448.0,0.391,63.1,4.57634135,363.46274
803,4007,529,387.0,460.0,0.325,63.1,4.540329475,363.46274
804,4007,51,390.0,463.0,0.341,63.1,4.532754379,363.46274
805,4007,842,393.0,467.0,0.138,63.1,4.720159303,363.46274
806,4007,627,389.0,471.0,0.308,63.1,4.58546073,363.46274
807,4007,566,392.0,478.0,0.37,63.1,4.515873844,363.46274
808,4007,715,396.0,480.0,0.384,63.1,4.575187845,363.46274
809,4007,70,389.0,476.0,0.356,63.1,4.674861141,363.46274
826,5137,48,392.0,402.0,14.26,63.1,3.77815125,321.37486
827,5137,854,396.0,411.0,12.06,63.1,3.312931602323115,321.37486
858,5078,842,345.0,450.0,4.8,63.1,5.363365599855854,320.30328
859,5076,842,360.0,449.0,6.8,63.1,6.298738689671405,399.19934
860,5080,842,339.0,453.0,7.805241900061706,63.1,1.1492440112999602,338.29334
861,5079,842,355.0,450.0,13.058188455711818,63.1,4.005499685225509,354.74834
862,5077,842,403.0,450.0,5.971029567062571,63.1,4.52757138125924,334.33016
863,3762,842,392.0,454.0,4.253973433487662,63.1,6.134337807172918,334.33016
864,3760,842,403.0,452.0,12.124071204362824,63.1,1.643009370525904,413.22622
865,3764,842,393.0,453.0,5.1,63.1,3.774425380385411,352.32022
866,3763,842,394.0,446.0,5.5,63.1,3.1657533972929,368.77522
867,3761,842,322.0,456.0,7.52960663311825,63.1,1.4093769630700692,348.35704
868,5078,517,344.0,464.0,6.4,63.1,2.730395014472232,320.30328
869,5076,517,259.0,466.0,9.27275247530088,63.1,6.174313185987399,399.19934
870,5080,517,333.0,464.0,8.610486976302504,63.1,2.335365577759754,338.29334
871,5079,517,354.0,464.0,9.055945073366503,63.1,4.185511975575679,354.74834
872,5077,517,401.0,464.0,12.77735546095575,63.1,4.497372297841155,334.33016
873,3762,517,388.0,468.0,6.7,63.1,5.228848442625922,334.33016
874,3760,517,388.0,458.0,5.408396435864272,63.1,6.303326170280906,413.22622
875,3764,517,345.0,465.0,6.6,63.1,6.740876847925899,352.32022
876,3763,517,393.0,432.0,6.5,63.1,1.2457940381083816,368.77522
877,3761,517,345.0,465.0,8.262383605233307,63.1,3.3704087207039555,348.35704
878,6797,854,400.0,535.0,9.2,63.1,3.643452676,337.42162
879,2238,854,384.0,536.0,9.1,63.1,3.716003344,365.47538
880,4004,854,420.0,523.0,13.402273633988964,63.1,4.51851394,380.49032
881,4882,854,391.0,533.0,8.3,63.1,3.799340549,367.4475
882,3756,854,384.0,515.0,8.2,63.1,3.875061263,381.47438
883,4545,854,390.0,521.0,8.5,63.1,3.806179974,427.49926
884,6527,854,418.0,565.0,4.467134471633743,63.1,3.544068044,365.43162
885,6795,854,406.0,531.0,13.328121367806965,63.1,4.0,439.55726
886,3178,854,415.0,520.0,8.9,63.1,3.414973348,323.4385
887,6798,854,416.0,508.0,9.784,63.1,3.079181246,343.42874
888,5059,854,420.0,520.0,8.2,63.1,3.633468456,373.45462
889,6800,854,400.0,546.0,5.996220994628528,63.1,3.431363764,363.4595
890,6796,854,400.0,546.0,6.0260204603443,63.1,4.0,387.4815
891,6794,854,470.0,575.0,3.882,63.1,4.462397998,511.62326
892,6799,854,400.0,534.0,10.360100606780575,63.1,3.602059991,343.44974
893,6793,854,445.0,548.0,4.756,63.1,3.62324929,359.42774
894,6792,854,445.0,548.0,3.7,63.1,3.568201724,438.3238
895,192,854,284.0,333.0,6.515795629340697,63.1,3.278753601,321.42262
896,3400,854,428.0,460.0,2.9,63.1,4.612783857,241.2931
897,5163,854,358.0,387.0,2.5,63.1,4.190331698,200.19652
898,5216,854,364.0,462.0,0.4,63.1,3.579783597,200.19652
899,5188,854,388.0,468.0,1.6,63.1,3.681241237,200.19652
900,4590,854,372.0,428.0,2.4,63.1,4.315970345,230.2224
901,3542,854,440.0,486.0,3.6,63.1,4.595496222,313.35586
902,3544,854,370.0,434.0,0.8,63.1,4.303196057,272.25928
903,3541,854,374.0,465.0,0.3,63.1,3.380211242,272.25928
904,3545,854,388.0,470.0,0.3,63.1,3.785329835,272.25928
905,3543,854,376.0,442.0,2.6,63.1,4.382017043,302.28516
906,3401,854,428.0,460.0,2.7,63.1,4.668385917,242.27716
907,3405,854,376.0,466.0,3.3,63.1,4.471291711,217.2671
908,3330,517,435.0,519.0998838532493,2.04,63.1,4.931772535497542,231.29398
909,3257,517,442.0,781.5385114798296,2.56,63.1,5.89899369996974,245.32086
912,355,842,337.0,374.0,0.2,63.1,4.57,202.2554
913,6112,48,342.0,375.0,5.190641291108825,63.1,3.48,231.29722
925,1493,48,360.0,380.0,7.3,63.1,4.42,368.52232
926,1493,610,359.0,405.0,2.6,63.1,4.43,368.52232
927,1493,70,358.0,390.0,2.9,63.1,4.56,368.52232
928,1493,842,361.0,393.0,0.3,63.1,4.46,368.52232
929,1494,48,360.0,385.0,8.3,63.1,4.42,383.51338
930,1494,610,359.0,400.0,2.1,63.1,4.43,383.51338
931,1494,70,359.0,375.0,4.7660935727941,63.1,4.33,383.51338
932,1494,842,362.0,375.0,10.315108717302516,63.1,4.28,383.51338
933,198,51,389.0,428.0,1.021,63.1,4.723455672,362.43492
934,198,191,395.0,427.0,1.069,63.1,5.04484033587701,362.43492
935,198,566,390.0,433.0,0.997,63.1,4.712649702,362.43492
936,198,715,392.0,439.0,0.919,63.1,4.673941999,362.43492
937,198,610,384.0,422.0,1.06,63.1,4.640481437,362.43492
938,198,70,382.0,427.0,1.119,63.1,4.722633923,362.43492
